product_name,product_url,image_url,price,category,is_in_stock,measurements
Astonish Oxy Active Foaming Carpet Stain Remover – 750ml,https://greenspoon.co.ke/product/astonish-carpet-upholstery-trigger-750ml/,https://greenspoon.co.ke/wp-content/uploads/2024/07/3J2A8545-4-720x480.jpg,KShs 639,Cleaning,true,750ml
Astonish Foam &amp; Fresh Lemon Splash Triple Pack – (3 x 40g),https://greenspoon.co.ke/product/astonish-foam-fresh-lemon-splash-triple-pack-3x40g/,https://greenspoon.co.ke/wp-content/uploads/2025/10/3J2A9857-720x480.jpg,KShs 689,Cleaning,true,(3 x 40g)
Astonish Lavender Blossom Floor Cleaner – 1L,https://greenspoon.co.ke/product/astonish-lavender-blossom-floor-cleaner-1l/,https://greenspoon.co.ke/wp-content/uploads/2024/07/Greenspoon-Astonish-floor-cleaner-lavender-2-of-1-720x480.jpg,KShs 669,Cleaning,true,1L
Astonish Lime Blast Limescale Remover – 750ml,https://greenspoon.co.ke/product/astonish-ultimate-limescale-remover-750ml/,https://greenspoon.co.ke/wp-content/uploads/2024/07/Greenspoon-Astonish-lime-blast-limescale-remover-2-of-1-720x480.jpg,KShs 649,Cleaning,true,750ml
Astonish Wood Floor Cleaner Jasmine &amp; Wild Berry – 1L,https://greenspoon.co.ke/product/astonish-wood-floor-cleaner-jasmine-wild-berry-1l/,https://greenspoon.co.ke/wp-content/uploads/2024/07/Greenspoon-Astonish-wood-floor-cleaner-2-of-1-720x480.jpg,KShs 798,Cleaning,true,1L
The Green Thing Eco Dish Sponge,https://greenspoon.co.ke/product/the-green-thing-eco-dish-sponge/,https://greenspoon.co.ke/wp-content/uploads/2023/08/Greenspoon-Kenya-The-Green-Thing-Eco-Dish-Sponge-2-720x480.jpg,KShs 598,Cleaning,true,
Gama Laundry Liquid Regular – 3L,https://greenspoon.co.ke/product/gama-laundry-liquid-regular-3l/,https://greenspoon.co.ke/wp-content/uploads/2025/06/3J2A9940-720x480.jpg,"KShs 1,859",Cleaning,true,3L
Astonish Jasmine &amp; Basil Bathroom Cleaner – 750ml,https://greenspoon.co.ke/product/astonish-jasmine-basil-bathroom-cleaner-750ml/,https://greenspoon.co.ke/wp-content/uploads/2024/07/Greenspoon-Astonish-bathroom-cleaner-white-jasmine-2-of-1-720x480.jpg,KShs 649,Cleaning,true,750ml
Grounded Solid Dishwashing Soap – 800g,https://greenspoon.co.ke/product/grounded-solid-dishwashing-soap-800g/,https://greenspoon.co.ke/wp-content/uploads/2022/04/Greenspoon-Kenya-Dishes-Grounded-720x480.jpg,KShs 829,Cleaning,true,800g
Solara Rejuvenating Body Wash,https://greenspoon.co.ke/product/solara-rejuvenating-body-wash/,https://greenspoon.co.ke/wp-content/uploads/2025/06/3J2A9325-720x480.jpg,KShs 849,Hair,true,
Solara Ultra Hydrating Lotion,https://greenspoon.co.ke/product/solara-ultra-hydrating-lotion/,https://greenspoon.co.ke/wp-content/uploads/2025/06/3J2A9318-2-720x480.jpg,KShs 789,Hair,true,
The Green Thing Eco Shower Puff,https://greenspoon.co.ke/product/the-green-thing-shower-puff/,https://greenspoon.co.ke/wp-content/uploads/2023/10/Greenspoon-Green-Thing-Shower-Puff-720x480.jpg,KShs 589,Hair,true,
Cinnabar Green Soaps – 100g,https://greenspoon.co.ke/product/cinnabar-green-soaps-100g/,https://greenspoon.co.ke/wp-content/uploads/2020/08/Greenspoon-Kenya-Rosemary-and-Honey-Natural-Soap-Cinnabar-Green-720x480.jpg,KShs 339,Hair,true,100g
The Green Thing Back Scrubber,https://greenspoon.co.ke/product/the-green-thing-back-scrubber/,https://greenspoon.co.ke/wp-content/uploads/2023/10/Greenspoon-Green-Thing-Body-Scrubber-720x480.jpg,KShs 598,Hair,true,
Velvex Conforta Panty Liners Normal Pocket,https://greenspoon.co.ke/product/velvex-conforta-panty-liners-normal-pocket/,https://greenspoon.co.ke/wp-content/uploads/2025/09/3J2A8067-2-720x480.jpg,KShs 198,Feminine Care,true,
Always Maxi Thick Extra Long Day &amp; Night,https://greenspoon.co.ke/product/always-maxi-thick-extra-long-day-night/,https://greenspoon.co.ke/wp-content/uploads/2024/08/Greenspoon-always-XL-maxi-thick-no-scent-7-pads-2-of-1-1-720x480.jpg,KShs 129,Feminine Care,true,
L’elu Botanics Face Crème – 50g,https://greenspoon.co.ke/product/lelu-botanics-face-creme-100ml/,https://greenspoon.co.ke/wp-content/uploads/2023/06/Greenspoon-Kenya-Lelu-Botanics-Face-Creme-100ml-2-720x480.jpg,"KShs 3,729",Hair,true,50g
Ecosoul Compostable Trash Bags,https://greenspoon.co.ke/product/ecosoul-compostable-trash-bags/,https://greenspoon.co.ke/wp-content/uploads/2025/03/Greenspoon-88-720x480.jpg,KShs 419,Home &amp; Beauty,true,
Grounded Toilet Cleaner,https://greenspoon.co.ke/product/grounded-toilet-cleaner-deep-750ml/,https://greenspoon.co.ke/wp-content/uploads/2021/11/greenspoon-Grounded-toilet-dip-5991-720x480.jpg,KShs 998,Cleaning,true,
Velvex Premium Facial Tissues,https://greenspoon.co.ke/product/velvex-premium-facial-tissues/,https://greenspoon.co.ke/wp-content/uploads/2023/07/Greenspoon-Kenya-Velvex-Premium-Facial-Tissues-Black-140-Sheets-720x480.jpg,KShs 149,Home &amp; Beauty,true,
The Green Thing Straw Cleaning Brush,https://greenspoon.co.ke/product/the-green-thing-straw-cleaning-brush/,https://greenspoon.co.ke/wp-content/uploads/2022/06/Greenspoon-Straw-Cleaning-Brush-Green-Thing-720x480.jpg,KShs 219,Home,true,
The Green Thing Bamboo Dish Brush Replacement Head,https://greenspoon.co.ke/product/the-green-thing-bamboo-dish-brush-replacement-head/,https://greenspoon.co.ke/wp-content/uploads/2024/05/3J2A1050-720x480.jpg,KShs 469,Home,true,
Hanan Flushable Wipes – 72 Pack,https://greenspoon.co.ke/product/hanan-flushable-baby-wipes-72-pack/,https://greenspoon.co.ke/wp-content/uploads/2022/03/greenspoon-hanan-flushable-water-wipes-72-pcs-720x480.jpg,KShs 198,Home &amp; Beauty,true,72 Pack
Fresh Day Air Freshener Lavender – 360ml,https://greenspoon.co.ke/product/fresh-day-air-freshener-lavender-360ml/,https://greenspoon.co.ke/wp-content/uploads/2025/04/3J2A9888-720x480.jpg,KShs 249,Home,true,360ml
Supa Brite Groovy Sponge – 2 Pack,https://greenspoon.co.ke/product/supa-brite-groovy-sponge-2-pack/,https://greenspoon.co.ke/wp-content/uploads/2024/07/Greenspoon-supabrite-grovy-sponge-2-pack-2-of-1-720x480.jpg,KShs 169,Cleaning,true,2 Pack
Velvex Lemon Dish Washing Liquid – 1L,https://greenspoon.co.ke/product/velvex-lemon-dishwashing-liquid-1l/,https://greenspoon.co.ke/wp-content/uploads/2024/06/Greenspoon-velvex-lemon-dishwashing-liquid-1-of-1-720x480.jpg,KShs 159,Cleaning,true,1L
The Green Thing Sodium Bi-Carbonate – 1Kg,https://greenspoon.co.ke/product/the-green-thing-sodium-carbonate-1kg/,https://greenspoon.co.ke/wp-content/uploads/2023/08/Greenspoon-Kenya-The-Green-Thing-Sodium-Carbonate-1Kg-2-720x480.jpg,KShs 419,Home,true,Carbonate – 1Kg
Grounded Diatomaceous Earth – 200g,https://greenspoon.co.ke/product/grounded-diatomaceous-earth-200g/,https://greenspoon.co.ke/wp-content/uploads/2021/09/Greenspoon-Grounded-Diatomaceous-Earth-Powder-200g-9744-720x480.jpg,KShs 598,Cleaning,true,200g
Always Maxi Thick Long Roxanne Lite – 7 Pads,https://greenspoon.co.ke/product/always-maxi-thick-long-roxanne-lite-7-pads/,https://greenspoon.co.ke/wp-content/uploads/2024/08/Greenspoon-always-sensitive-7-pads-2-of-1-720x480.jpg,KShs 98,Feminine Care,true,7 Pads
Cinnabar Green Woody Citrus Hand Wash – 1L Refill,https://greenspoon.co.ke/product/cinnabar-green-citrus-hand-wash-1l-refill/,https://greenspoon.co.ke/wp-content/uploads/2022/02/Greenspoon-Kenya-Woody-Citrus-Hand-Wash-Cinnabar-Green-720x480.jpg,"KShs 1,579",Hair,true,1L Refill
Rascals Premium Sensitive Wipes,https://greenspoon.co.ke/product/rascal-friends-sensitive-baby-wipes-infants/,https://greenspoon.co.ke/wp-content/uploads/2024/07/Greenspoon-rascal-friends-biodegradable-wipes-2-of-1-720x480.jpg,KShs 398,Baby,true,
Grounded Solid Dishwashing Soap – 400g,https://greenspoon.co.ke/product/grounded-solid-dishwashing-soap-400g/,https://greenspoon.co.ke/wp-content/uploads/2022/09/greenspoon-grounded-dishes-400g-closed-5682-720x480.jpg,KShs 579,Cleaning,true,400g
Hanan Toilet Paper 2ply Rolls – 8 Pack,https://greenspoon.co.ke/product/hanan-toilet-paper-2ply-rolls-8-pack/,https://greenspoon.co.ke/wp-content/uploads/2024/07/Greenspoon-hanan-8-rolls-2-of-1-720x480.jpg,KShs 479,Home &amp; Beauty,true,8 Pack
Grounded Citrus Concentrate All Purpose Cleaner,https://greenspoon.co.ke/product/grounded-daily-floor-cleaner-5-litres/,https://greenspoon.co.ke/wp-content/uploads/2018/08/Greenspoon-Kenya-Citrus-Concentrate-Grounded-720x480.jpg,"KShs 1,859",Cleaning,true,
Grounded Body Bar Soap – 150g,https://greenspoon.co.ke/product/grounded-body-bar-soap-150g/,https://greenspoon.co.ke/wp-content/uploads/2023/06/Greenspoon-Kenya-Grounded-Body-Bar-Soap-150g-Peppermint-amp-Charcoal-Detoxifying-720x480.jpg,KShs 429,Hair,true,150g
Velvex Premium Serviettes – 100 Pack,https://greenspoon.co.ke/product/velvex-premium-serviettes-100-pack/,https://greenspoon.co.ke/wp-content/uploads/2022/03/3J2A6295-2-720x480.jpg,KShs 159,Home &amp; Beauty,true,100 Pack
Cinnabar Green Thyme Body Wash – 1L,https://greenspoon.co.ke/product/cinnabar-green-thyme-body-wash-1-litre/,https://greenspoon.co.ke/wp-content/uploads/2021/05/CG-Thyme-Body-Wash-1L-720x480.jpg,"KShs 1,579",Hair,true,1L
Sofy Deep Absorb Ultra Thin-Long 8 – Pieces,https://greenspoon.co.ke/product/sofy-deep-absorb-ultra-thin-long-8-pieces/,https://greenspoon.co.ke/wp-content/uploads/2025/09/3J2A7604-2-720x480.jpg,KShs 149,Feminine Care,true,Long 8 – Pieces
Always Maxi Thick Roxanne Lite – 14 Pads,https://greenspoon.co.ke/product/always-maxi-thick-roxanne-lite-14-pads/,https://greenspoon.co.ke/wp-content/uploads/2024/08/Greenspoon-always-2-of-1-720x480.jpg,KShs 179,Feminine Care,true,14 Pads
Greenspoon Classic Hummus – 200g,https://greenspoon.co.ke/product/greenspoon-classic-hummus-200g/,https://greenspoon.co.ke/wp-content/uploads/2025/07/greenspoon_chickpea_classic_hummus-1162-2-720x480.jpg,KShs 389,Dairy Alternatives,true,200g
Greenspoon Beetroot Hummus – 200g,https://greenspoon.co.ke/product/greenspoon-beetroot-hummus-200g/,https://greenspoon.co.ke/wp-content/uploads/2025/07/greenspoon_chickpea_beetroot_hummus-1161-720x480.jpg,KShs 419,Dairy Alternatives,true,200g
Nuziwa Original Oat Milk – 1L,https://greenspoon.co.ke/product/nuziwa-original-oat-milk-1l/,https://greenspoon.co.ke/wp-content/uploads/2022/06/Greenspoon-Kenya-Original-Oat-Milk-Nuziwa-720x480.jpg,KShs 479,Dairy Alternatives,true,1L
Alpro Unsweetened Almond Milk – 1L,https://greenspoon.co.ke/product/alpro-unsweetened-almond-milk-1l/,https://greenspoon.co.ke/wp-content/uploads/2022/06/Greenspoon-Unsweetened-Almond-Milk-Alpro-720x480.jpg,KShs 639,Dairy Alternatives,true,1L
Bio Coconut Yoghurt Natural – 200ml,https://greenspoon.co.ke/product/bio-coconut-yoghurt-natural-200ml/,https://greenspoon.co.ke/wp-content/uploads/2020/05/Greenspoon-274-720x480.jpg,KShs 219,Dairy Alternatives,true,200ml
Nuziwa Unsweetened Almond Milk – 1L,https://greenspoon.co.ke/product/nuziwa-unsweetened-almond-milk-1l/,https://greenspoon.co.ke/wp-content/uploads/2022/06/Greenspoon-Kenya-Unsweetened-Almond-Milk-Nuziwa-720x480.jpg,KShs 479,Dairy Alternatives,true,1L
Nuziwa Unsweetened Soya Milk – 1L,https://greenspoon.co.ke/product/nuziwa-unsweetened-soya-milk-1l/,https://greenspoon.co.ke/wp-content/uploads/2022/06/Greenspoon-Kenya-Unsweetened-Soya-Milk-Nuziwa-720x480.jpg,KShs 359,Dairy Alternatives,true,1L
Grove &amp; Meadow Coconut Yoghurt Natural Flavour – 200ml,https://greenspoon.co.ke/product/grove-meadow-plant-based-yoghurt-natural-flavour-200ml/,https://greenspoon.co.ke/wp-content/uploads/2022/02/Greenspoon-123-720x480.jpg,KShs 319,Dairy Alternatives,true,200ml
Grove &amp; Meadow Coconut Yoghurt Raspberry Flavour – 200ml,https://greenspoon.co.ke/product/grove-meadow-plant-based-yoghurt-berry-flavour-200ml/,https://greenspoon.co.ke/wp-content/uploads/2022/02/Greenspoon-125-720x480.jpg,KShs 319,Dairy Alternatives,true,200ml
Brookside Soy Plant Based Unsweetened Milk – 1L,https://greenspoon.co.ke/product/brookside-soy-plant-based-unsweetened-milk-1l/,https://greenspoon.co.ke/wp-content/uploads/2024/06/greenspoon-brookside-soy-unsweetened-1-of-1-3-720x480.jpg,KShs 339,Dairy Alternatives,true,1L
Grove &amp; Meadow Coconut Yoghurt Passion Flavour – 200ml,https://greenspoon.co.ke/product/grove-meadow-plant-based-yoghurt-passion-flavour-200ml/,https://greenspoon.co.ke/wp-content/uploads/2022/02/Greenspoon-124-720x480.jpg,KShs 319,Dairy Alternatives,true,200ml
Oatly Original Oat Milk – 1L,https://greenspoon.co.ke/product/oatly-original-oat-milk-1-5l/,https://greenspoon.co.ke/wp-content/uploads/2024/11/3J2A3762-2-720x480.jpg,KShs 739,Dairy,true,1L
Alpro Almond Barista Milk – 1L,https://greenspoon.co.ke/product/alpro-soya-barista-milk-1l/,https://greenspoon.co.ke/wp-content/uploads/2022/09/Greenspoon-Alpro-Unsweetened-Almond-Milk-720x480.jpg,KShs 749,Dairy Alternatives,true,1L
Brown’s Plant Based Parmesan – 100g,https://greenspoon.co.ke/product/browns-plant-based-parmesan-100g/,https://greenspoon.co.ke/wp-content/uploads/2023/09/Greenspoon-Kenya-Browns-Plant-Based-Parmesan-150g-720x480.jpg,KShs 619,Dairy Alternatives,true,100g
Grove And Meadow Plant Based Butter – 200g,https://greenspoon.co.ke/product/browns-plant-based-butter-200g/,https://greenspoon.co.ke/wp-content/uploads/2023/09/Greenspoon-Kenya-Browns-Plant-Based-Butter-150g-720x480.jpg,KShs 319,Dairy Alternatives,true,200g
Alpro Original Oat Drink – 1L,https://greenspoon.co.ke/product/alpro-original-oat-drink-1l/,https://greenspoon.co.ke/wp-content/uploads/2022/06/greenspoon-alpro-oat-5822-720x480.jpg,KShs 698,Dairy Alternatives,true,1L
Brown’s Plant Based Garlic &amp; Herb Cheese – 150g,https://greenspoon.co.ke/product/browns-plant-based-garlic-herb-cheese-150g/,https://greenspoon.co.ke/wp-content/uploads/2023/10/Greenspoon-plant-based-garlic-herb-browns-2294-720x480.jpg,KShs 289,Dairy Alternatives,true,150g
Ma Cuisine Vegan Mayonnaise – 330g,https://greenspoon.co.ke/product/ma-cuisine-vegan-mayonnaise-330g/,https://greenspoon.co.ke/wp-content/uploads/2020/11/Greenspoon-Drinks-4-720x480.jpg,KShs 429,Cooking,true,330g
Grove And Meadow Plant-Based Cream Cheese – 200g,https://greenspoon.co.ke/product/grove-and-meadow-plant-based-cream-cheese-200g/,https://greenspoon.co.ke/wp-content/uploads/2023/03/Greenspoon-DRAGONFLY-CHRISTMASS-CRACKERS-PLANT-CREAME-CHEESE-4240-720x480.jpg,KShs 629,Dairy Alternatives,true,Based Cream Cheese – 200g
Nuziwa Original Soya Milk – 1L,https://greenspoon.co.ke/product/nuziwa-original-soya-milk-1l/,https://greenspoon.co.ke/wp-content/uploads/2022/06/Greenspoon-Kenya-Original-Soya-Milk-Nuziwa-720x480.jpg,KShs 359,Dairy Alternatives,true,1L
Grove And Meadow Plant – Based Mozzarella – 250g,https://greenspoon.co.ke/product/grove-and-meadow-plant-based-mozzarella-250g/,https://greenspoon.co.ke/wp-content/uploads/2022/05/Greenspoon-Plant-based-Mozzarella-Grove-and-Meadow-720x480.jpg,KShs 749,Dairy Alternatives,true,Based Mozzarella – 250g
Nuziwa Original Almond Milk – 1L,https://greenspoon.co.ke/product/nuziwa-original-almond-milk-1l/,https://greenspoon.co.ke/wp-content/uploads/2022/06/Greenspoon-Kenya-Original-Almond-Milk-Nuziwa-720x480.jpg,KShs 489,Dairy Alternatives,true,1L
Alpro Soya Barista Milk – 1L,https://greenspoon.co.ke/product/alpro-almond-barista-milk-1l/,https://greenspoon.co.ke/wp-content/uploads/2022/06/3J2A9863-2-720x480.jpg,KShs 749,Dairy Alternatives,true,1L
Brown’s Plant Based Feta – 200g,https://greenspoon.co.ke/product/browns-plant-based-feta-200g/,https://greenspoon.co.ke/wp-content/uploads/2023/09/Greenspoon-Kenya-Browns-Plant-Based-Feta-200g-720x480.jpg,KShs 569,Dairy Alternatives,true,200g
Kavz Kuizine Acai Bowl – 250g (Frozen),https://greenspoon.co.ke/product/kavz-kuizine-acai-bowl-250g-frozen/,https://greenspoon.co.ke/wp-content/uploads/2023/09/Greenspoon-Kenya-Kavz-Kuizine-Acai-Bowl-%E2%80%93-250g1-720x480.jpg,"KShs 1,019",Dairy Alternatives,true,250g (Frozen)
Healthy Kajuju Non-Dairy Salted Caramel Ice Cream – 500ml,https://greenspoon.co.ke/product/healthy-kajuju-non-dairy-salted-caramel-ice-cream-500ml/,https://greenspoon.co.ke/wp-content/uploads/2022/12/Greenspoon-Salted-Caramel-Ice-Cream-Healthy-Kajuju-720x480-1-720x480.jpg,"KShs 1,019",Dairy Alternatives,true,Dairy Salted Caramel Ice Cream – 500ml
Mr. Gelato Hazelnut Gelato Sugar Free – 500ml,https://greenspoon.co.ke/product/mr-gelato-hazelnut-ice-cream-500ml/,https://greenspoon.co.ke/wp-content/uploads/2024/01/GREENSPOON-MR-GELATO-HAZELNUT-SUGAR-FREE-720x480.jpg,"KShs 2,329",Dairy Alternatives,true,500ml
NEEd Gelato Oreo Gelato – 500ml,https://greenspoon.co.ke/product/need-gelato-oreo-gelato-500ml/,https://greenspoon.co.ke/wp-content/uploads/2024/05/greenspoon-need-gelato-1-of-1.jpg,"KShs 1,289",Dairy Alternatives,true,500ml
Mr. Gelato Chocolate Vegan Gelato – 500ml,https://greenspoon.co.ke/product/mr-gelato-chocolate-vegan-gelato-500ml/,https://greenspoon.co.ke/wp-content/uploads/2024/01/Chocolate-Sugar-Free_Vegan_product-image-720x480.jpg,"KShs 1,839",Dairy Alternatives,true,500ml
Healthy Kajuju Non-Dairy Vanilla Bean Ice Cream – 500ml,https://greenspoon.co.ke/product/healthy-kajuju-non-dairy-vanilla-bean-ice-cream-500ml/,https://greenspoon.co.ke/wp-content/uploads/2022/12/Greenspoon-Vanilla-Bean-Ice-Cream-Healthy-Kajuju-720x480.jpg,"KShs 1,019",Dairy Alternatives,true,Dairy Vanilla Bean Ice Cream – 500ml
NEEd Gelato Lavender White Chocolate Ice Cream – 500ml,https://greenspoon.co.ke/product/need-gelato-lavender-white-chocolate-ice-cream-500ml/,https://greenspoon.co.ke/wp-content/uploads/2022/05/3J2A1774-720x480.jpg,KShs 789,Dairy Alternatives,true,500ml
Podmylk Vegan Cheeze – 200g,https://greenspoon.co.ke/product/podmylk-almond-mylk-500ml-returnable-glass-bottle-2/,https://greenspoon.co.ke/wp-content/uploads/2025/01/Untitled-design-4-720x480.jpg,KShs 619,Dairy Alternatives,true,200g
Podmylk Vegan Butter – 200g,https://greenspoon.co.ke/product/podmylk-smoked-paprika-cheeze-200g/,https://greenspoon.co.ke/wp-content/uploads/2021/10/Untitled-design-5-720x480.jpg,KShs 849,Dairy Alternatives,true,200g
Grove &amp; Meadow Vegan Milk – 420ml – 1 Bottle,https://greenspoon.co.ke/product/grove-meadow-plant-based-milk-420ml/,https://greenspoon.co.ke/wp-content/uploads/2020/09/Greenspoon-Drinks-2-720x480.jpg,KShs 329,Dairy Alternatives,true,420ml – 1 Bottle
Kavz Kuizine Raw Chocolate Brownies – 6 Pieces (Frozen),https://greenspoon.co.ke/product/kavz-kuizine-raw-chocolate-brownies-6-pieces-frozen/,https://greenspoon.co.ke/wp-content/uploads/2023/10/Greenspoon-Kavz-Raw-Chocolate-Brownies-720x480.jpg,"KShs 1,479",Cereals &amp; Bars,true,6 Pieces (Frozen)
Kavz Kuizine Cacao Date Balls – 10 Balls (Frozen),https://greenspoon.co.ke/product/kavz-kuizine-cacao-date-balls-10-balls-frozen/,https://greenspoon.co.ke/wp-content/uploads/2023/10/Greenspoon-Kavz-Cacao-Date-Balls-720x480.jpg,"KShs 1,479",Cereals &amp; Bars,true,10 Balls (Frozen)
Alpro Oat Barista Milk – 1L,https://greenspoon.co.ke/product/alpro-oat-barista-milk-1l/,https://greenspoon.co.ke/wp-content/uploads/2025/12/Greenspoon-76-720x480.jpg,KShs 749,Dairy Alternatives,true,1L
Brookside Almond Plant Based Milk Unsweetened – 1L,https://greenspoon.co.ke/product/brookside-almond-plant-based-milk-unsweetened-1l/,https://greenspoon.co.ke/wp-content/uploads/2024/07/greenspoon-brookside-almond-unsweetended-1-of-1-2-720x480.jpg,KShs 459,Dairy Alternatives,true,1L
Alpro Unsweetened Whole Bean Soya Milk – 1L,https://greenspoon.co.ke/product/alpro-unsweetened-whole-bean-soya-milk-1l/,https://greenspoon.co.ke/wp-content/uploads/2022/09/Greenspoon-Alpro-Unsweetened-Soya-Milk-720x480.jpg,KShs 598,Dairy Alternatives,true,1L
Delia’s Tropical Coconut Dairy Free Ice Cream – 500ml,https://greenspoon.co.ke/product/delias-tropical-coconut-dairy-free-ice-cream-500ml/,https://greenspoon.co.ke/wp-content/uploads/2022/05/PS-Tropical-Coconut-Delias-Ice-Cream-720x480.jpg,"KShs 1,049",Dairy Alternatives,true,500ml
Uncover Baobab Glow-C Serum – 30ml,https://greenspoon.co.ke/product/uncover-baobab-glow-c-serum-30ml/,https://greenspoon.co.ke/wp-content/uploads/2022/09/greenspoon-uncover-iam-radiant-6227-720x480.jpg,"KShs 3,729",Hair,true,C Serum – 30ml
Nice &amp; Lovely Glycerine Lotion – 850ml,https://greenspoon.co.ke/product/nice-lovely-glycerine-lotion-850ml/,https://greenspoon.co.ke/wp-content/uploads/2024/08/Greenspoon-nice-lovely-nourishing-glycerine-almond-2-of-1-720x480.jpg,KShs 769,Hair,true,850ml
